"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
431.854956678094,447.854956678094,426.854956678094,460.854956678094,443.854956678094,462.854956678094,427.854956678094,465.854956678094,458.854956678094,470.672037070688,440.672037070688,448.672037070688,445.672037070688,463.672037070688,420.672037070688,395.672037070688,441.672037070688,396.672037070688,446.737168920546,390.737168920546,429.737168920546,383.737168920546,453.737168920546,449.737168920546,469.737168920546,466.737168920546,457.165027605132,449.165027605132,443.165027605132,434.165027605132,411.165027605132,421.165027605132,418.165027605132,392.165027605132,449.165027605132,396.368162759818,432.368162759818,454.368162759818,424.368162759818,390.368162759818,437.368162759818,386.368162759818,459.368162759818,461.368162759818,456.368162759818
432.459956678094,448.459956678094,427.459956678094,461.459956678094,444.459956678094,463.459956678094,428.459956678094,466.459956678094,459.459956678094,470.672037070688,440.672037070688,448.672037070688,445.672037070688,463.672037070688,420.672037070688,395.672037070688,441.672037070688,396.672037070688,446.737168920546,390.737168920546,429.737168920546,383.737168920546,453.737168920546,449.737168920546,469.737168920546,466.737168920546,457.165027605132,449.165027605132,443.165027605132,434.165027605132,411.165027605132,421.165027605132,418.165027605132,392.165027605132,449.165027605132,396.368162759818,432.368162759818,454.368162759818,424.368162759818,390.368162759818,437.368162759818,386.368162759818,459.368162759818,461.368162759818,456.368162759818
432.952956678094,448.952956678094,427.952956678094,461.952956678094,444.952956678094,463.952956678094,428.952956678094,466.952956678094,459.952956678094,470.682434496136,440.682434496136,448.682434496136,445.682434496136,463.682434496136,420.682434496136,395.682434496136,441.682434496136,396.682434496136,446.752007512113,390.752007512113,429.752007512113,383.752007512113,453.752007512113,449.752007512113,469.752007512113,466.752007512113,457.177129315496,449.177129315496,443.177129315496,434.177129315496,411.177129315496,421.177129315496,418.177129315496,392.177129315496,449.177129315496,396.380654961998,432.380654961998,454.380654961998,424.380654961998,390.380654961998,437.380654961998,386.380654961998,459.380654961998,461.380654961998,456.380654961998
433.165415133636,449.165415133636,428.165415133636,462.165415133636,445.165415133636,464.165415133636,429.165415133636,467.165415133636,460.165415133636,471.162434496136,441.162434496136,449.162434496136,446.162434496136,464.162434496136,421.162434496136,396.162434496136,442.162434496136,397.162434496136,446.876317032353,390.876317032353,429.876317032353,383.876317032353,453.876317032353,449.876317032353,469.876317032353,466.876317032353,457.34068712651,449.34068712651,443.34068712651,434.34068712651,411.34068712651,421.34068712651,418.34068712651,392.34068712651,449.34068712651,396.550796199633,432.550796199633,454.550796199633,424.550796199633,390.550796199633,437.550796199633,386.550796199633,459.550796199633,461.550796199633,456.550796199633
433.165415133636,449.165415133636,428.165415133636,462.165415133636,445.165415133636,464.165415133636,429.165415133636,467.165415133636,460.165415133636,471.627434496136,441.627434496136,449.627434496136,446.627434496136,464.627434496136,421.627434496136,396.627434496136,442.627434496136,397.627434496136,446.876317032353,390.876317032353,429.876317032353,383.876317032353,453.876317032353,449.876317032353,469.876317032353,466.876317032353,457.34068712651,449.34068712651,443.34068712651,434.34068712651,411.34068712651,421.34068712651,418.34068712651,392.34068712651,449.34068712651,396.550796199633,432.550796199633,454.550796199633,424.550796199633,390.550796199633,437.550796199633,386.550796199633,459.550796199633,461.550796199633,456.550796199633
433.181955974619,449.181955974619,428.181955974619,462.181955974619,445.181955974619,464.181955974619,429.181955974619,467.181955974619,460.181955974619,472.094434496136,442.094434496136,450.094434496136,447.094434496136,465.094434496136,422.094434496136,397.094434496136,443.094434496136,398.094434496136,446.887800388311,390.887800388311,429.887800388311,383.887800388311,453.887800388311,449.887800388311,469.887800388311,466.887800388311,457.354744147311,449.354744147311,443.354744147311,434.354744147311,411.354744147311,421.354744147311,418.354744147311,392.354744147311,449.354744147311,396.566236236156,432.566236236156,454.566236236156,424.566236236156,390.566236236156,437.566236236156,386.566236236156,459.566236236156,461.566236236156,456.566236236156
433.655955974619,449.655955974619,428.655955974619,462.655955974619,445.655955974619,464.655955974619,429.655955974619,467.655955974619,460.655955974619,472.583434496136,442.583434496136,450.583434496136,447.583434496136,465.583434496136,422.583434496136,397.583434496136,443.583434496136,398.583434496136,447.033626924358,391.033626924358,430.033626924358,384.033626924358,454.033626924358,450.033626924358,470.033626924358,467.033626924358,457.523476454463,449.523476454463,443.523476454463,434.523476454463,411.523476454463,421.523476454463,418.523476454463,392.523476454463,449.523476454463,396.737080756406,432.737080756406,454.737080756406,424.737080756406,390.737080756406,437.737080756406,386.737080756406,459.737080756406,461.737080756406,456.737080756406
434.147955974619,450.147955974619,429.147955974619,463.147955974619,446.147955974619,465.147955974619,430.147955974619,468.147955974619,461.147955974619,473.056434496136,443.056434496136,451.056434496136,448.056434496136,466.056434496136,423.056434496136,398.056434496136,444.056434496136,399.056434496136,447.033626924358,391.033626924358,430.033626924358,384.033626924358,454.033626924358,450.033626924358,470.033626924358,467.033626924358,457.523476454463,449.523476454463,443.523476454463,434.523476454463,411.523476454463,421.523476454463,418.523476454463,392.523476454463,449.523476454463,396.737080756406,432.737080756406,454.737080756406,424.737080756406,390.737080756406,437.737080756406,386.737080756406,459.737080756406,461.737080756406,456.737080756406
434.610955974619,450.610955974619,429.610955974619,463.610955974619,446.610955974619,465.610955974619,430.610955974619,468.610955974619,461.610955974619,473.535434496136,443.535434496136,451.535434496136,448.535434496136,466.535434496136,423.535434496136,398.535434496136,444.535434496136,399.535434496136,447.043732072242,391.043732072242,430.043732072242,384.043732072242,454.043732072242,450.043732072242,470.043732072242,467.043732072242,457.537269695575,449.537269695575,443.537269695575,434.537269695575,411.537269695575,421.537269695575,418.537269695575,392.537269695575,449.537269695575,396.751468172732,432.751468172732,454.751468172732,424.751468172732,390.751468172732,437.751468172732,386.751468172732,459.751468172732,461.751468172732,456.751468172732
434.730549328313,450.730549328313,429.730549328313,463.730549328313,446.730549328313,465.730549328313,430.730549328313,468.730549328313,461.730549328313,473.690604367541,443.690604367541,451.690604367541,448.690604367541,466.690604367541,423.690604367541,398.690604367541,444.690604367541,399.690604367541,447.204943414687,391.204943414687,430.204943414687,384.204943414687,454.204943414687,450.204943414687,470.204943414687,467.204943414687,458.004269695575,450.004269695575,444.004269695575,435.004269695575,412.004269695575,422.004269695575,419.004269695575,393.004269695575,450.004269695575,396.907087996125,432.907087996125,454.907087996125,424.907087996125,390.907087996125,437.907087996125,386.907087996125,459.907087996125,461.907087996125,456.907087996125
434.730549328313,450.730549328313,429.730549328313,463.730549328313,446.730549328313,465.730549328313,430.730549328313,468.730549328313,461.730549328313,473.690604367541,443.690604367541,451.690604367541,448.690604367541,466.690604367541,423.690604367541,398.690604367541,444.690604367541,399.690604367541,447.204943414687,391.204943414687,430.204943414687,384.204943414687,454.204943414687,450.204943414687,470.204943414687,467.204943414687,458.481269695575,450.481269695575,444.481269695575,435.481269695575,412.481269695575,422.481269695575,419.481269695575,393.481269695575,450.481269695575,396.907087996125,432.907087996125,454.907087996125,424.907087996125,390.907087996125,437.907087996125,386.907087996125,459.907087996125,461.907087996125,456.907087996125
434.741307920221,450.741307920221,429.741307920221,463.741307920221,446.741307920221,465.741307920221,430.741307920221,468.741307920221,461.741307920221,473.704397591635,443.704397591635,451.704397591635,448.704397591635,466.704397591635,423.704397591635,398.704397591635,444.704397591635,399.704397591635,447.222055336872,391.222055336872,430.222055336872,384.222055336872,454.222055336872,450.222055336872,470.222055336872,467.222055336872,458.959269695575,450.959269695575,444.959269695575,435.959269695575,412.959269695575,422.959269695575,419.959269695575,393.959269695575,450.959269695575,396.920447441544,432.920447441544,454.920447441544,424.920447441544,390.920447441544,437.920447441544,386.920447441544,459.920447441544,461.920447441544,456.920447441544
434.837713653323,450.837713653323,429.837713653323,463.837713653323,446.837713653323,465.837713653323,430.837713653323,468.837713653323,461.837713653323,473.822395718857,443.822395718857,451.822395718857,448.822395718857,466.822395718857,423.822395718857,398.822395718857,444.822395718857,399.822395718857,447.39283708474,391.39283708474,430.39283708474,384.39283708474,454.39283708474,450.39283708474,470.39283708474,467.39283708474,459.110139628377,451.110139628377,445.110139628377,436.110139628377,413.110139628377,423.110139628377,420.110139628377,394.110139628377,451.110139628377,397.07114884599,433.07114884599,455.07114884599,425.07114884599,391.07114884599,438.07114884599,387.07114884599,460.07114884599,462.07114884599,457.07114884599
434.837713653323,450.837713653323,429.837713653323,463.837713653323,446.837713653323,465.837713653323,430.837713653323,468.837713653323,461.837713653323,473.822395718857,443.822395718857,451.822395718857,448.822395718857,466.822395718857,423.822395718857,398.822395718857,444.822395718857,399.822395718857,447.39283708474,391.39283708474,430.39283708474,384.39283708474,454.39283708474,450.39283708474,470.39283708474,467.39283708474,459.110139628377,451.110139628377,445.110139628377,436.110139628377,413.110139628377,423.110139628377,420.110139628377,394.110139628377,451.110139628377,397.07114884599,433.07114884599,455.07114884599,425.07114884599,391.07114884599,438.07114884599,387.07114884599,460.07114884599,462.07114884599,457.07114884599
434.843042329758,450.843042329758,429.843042329758,463.843042329758,446.843042329758,465.843042329758,430.843042329758,468.843042329758,461.843042329758,473.827633040945,443.827633040945,451.827633040945,448.827633040945,466.827633040945,423.827633040945,398.827633040945,444.827633040945,399.827633040945,447.403534588602,391.403534588602,430.403534588602,384.403534588602,454.403534588602,450.403534588602,470.403534588602,467.403534588602,459.11815403117,451.11815403117,445.11815403117,436.11815403117,413.11815403117,423.11815403117,420.11815403117,394.11815403117,451.11815403117,397.077187336974,433.077187336974,455.077187336974,425.077187336974,391.077187336974,438.077187336974,387.077187336974,460.077187336974,462.077187336974,457.077187336974
435.207042329758,451.207042329758,430.207042329758,464.207042329758,447.207042329758,466.207042329758,431.207042329758,469.207042329758,462.207042329758,474.246633040945,444.246633040945,452.246633040945,449.246633040945,467.246633040945,424.246633040945,399.246633040945,445.246633040945,400.246633040945,447.490137203797,391.490137203797,430.490137203797,384.490137203797,454.490137203797,450.490137203797,470.490137203797,467.490137203797,459.209260229891,451.209260229891,445.209260229891,436.209260229891,413.209260229891,423.209260229891,420.209260229891,394.209260229891,451.209260229891,397.492187336974,433.492187336974,455.492187336974,425.492187336974,391.492187336974,438.492187336974,387.492187336974,460.492187336974,462.492187336974,457.492187336974
